Iteration,Cohort,Sex,AFR
88,28,M,9.88563314686778
89,28,M,10.1262840584009
90,28,M,9.82068728711289
91,28,M,9.7090541238652
92,28,M,10.0807264664695
93,28,M,10.0718118167306
94,28,M,10.2332329170935
95,28,M,10.2548103160795
96,28,M,10.1095123156665
97,28,M,9.76439687757506
98,28,M,9.98275230078252
99,28,M,9.77168893912614
100,28,M,9.73261302010994
1,29,M,10.2670794049742
2,29,M,9.91515406881483
3,29,M,10.274009611202
4,29,M,10.265200433199
5,29,M,10.4451916866405
6,29,M,10.1470799949207
7,29,M,10.1775782401703
8,29,M,10.1619581326694
9,29,M,10.4126204721657
10,29,M,10.2472157482035
11,29,M,9.90712035486756
12,29,M,10.213949755488
13,29,M,10.2176711393642
14,29,M,10.3135678182632
15,29,M,10.1605571075876
16,29,M,10.023891389623
17,29,M,10.2990432783645
18,29,M,10.4982927393678
19,29,M,9.88976967705389
20,29,M,10.0534051934795
21,29,M,10.0093821490311
22,29,M,10.0855049322042
23,29,M,10.1969151934752
24,29,M,10.1458301444037
25,29,M,10.0971069890297
26,29,M,10.5504954405196
27,29,M,10.146302002727
28,29,M,10.173243613766
29,29,M,10.1170489144667
30,29,M,10.1500531343386
31,29,M,10.3294749793782
32,29,M,10.2200814592468
33,29,M,10.0517811727699
34,29,M,10.1455295676645
35,29,M,10.2376770449626
36,29,M,10.2390979467853
37,29,M,10.1149185489037
38,29,M,10.3277061270982
39,29,M,10.4989134888761
40,29,M,10.1861671931482
41,29,M,10.1517162342511
42,29,M,9.93245030854239
43,29,M,10.4196839148414
44,29,M,10.3573486867033
45,29,M,10.1993121944928
46,29,M,10.1976586202942
47,29,M,10.289911867823
48,29,M,10.5066242425759
49,29,M,10.2147621802464
50,29,M,10.1597056171105
51,29,M,10.4464404630826
52,29,M,10.4089903377196
53,29,M,10.3411138119833
54,29,M,9.96774497229562
55,29,M,10.3422020748668
56,29,M,10.2331101238951
57,29,M,10.3570915062034
58,29,M,10.3139635889922
59,29,M,10.0200110275734
60,29,M,10.0239335455201
61,29,M,10.2050525225306
62,29,M,10.2101103577807
63,29,M,9.96998460474923
64,29,M,9.94556775487813
65,29,M,10.3483961883698
66,29,M,10.1856728369938
67,29,M,10.4769421812195
68,29,M,10.25853977607
69,29,M,10.498007953019
70,29,M,10.1791396698165
71,29,M,10.2124214879491
72,29,M,9.96862803389959
73,29,M,9.85344580712287
74,29,M,10.1996845616963
75,29,M,10.381111275187
76,29,M,10.352421207077
77,29,M,10.4302569459711
78,29,M,10.3763891382915
79,29,M,10.2727495662351
80,29,M,10.126654265042
81,29,M,10.2242002960213
82,29,M,10.2133679550757
83,29,M,10.422915647073
84,29,M,10.3037024925539
85,29,M,10.1163926418605
86,29,M,10.1027325781625
87,29,M,10.0158179317311
88,29,M,10.4119661791122
89,29,M,10.0237263590145
90,29,M,10.1737706742506
91,29,M,10.2627469859791
92,29,M,10.0961028741848
93,29,M,10.0284837007393
94,29,M,10.2165119526333
95,29,M,10.1236650944393
96,29,M,10.1429832199892
97,29,M,10.2491304967055
98,29,M,10.3657219975418
99,29,M,10.0682845268292
100,29,M,10.1027486685209
1,30,M,9.91075496018548
2,30,M,10.0387661498795
3,30,M,10.3456662157474
4,30,M,10.4522779815581
5,30,M,10.4544591175506
6,30,M,10.1335200618419
7,30,M,10.286103979552
8,30,M,9.98800097520489
9,30,M,10.2572022995575
10,30,M,10.2388756076465
11,30,M,10.1755524884128
12,30,M,10.2798963566085
13,30,M,10.1849045083618
14,30,M,10.1146355699368
15,30,M,10.014417446099
16,30,M,10.050147342725
17,30,M,10.4254922509957
18,30,M,10.05714061518
19,30,M,9.94718382727164
20,30,M,10.1297394825573
21,30,M,10.1710256697253
22,30,M,10.1548629829841
23,30,M,10.0578026810441
24,30,M,9.87286734158377
25,30,M,9.97991845078274
26,30,M,10.1744329869098
27,30,M,10.4001054744881
28,30,M,10.0307608905644
29,30,M,9.87849499221091
30,30,M,10.0699764671465
31,30,M,10.2489723930001
32,30,M,10.1918419808602
33,30,M,10.1215560031085
34,30,M,10.2480967359154
35,30,M,10.3825741180921
36,30,M,10.052905874082
37,30,M,10.4216538642416
38,30,M,10.383125379346
39,30,M,10.0219162736765
40,30,M,10.2265993439508
41,30,M,10.4133257917764
42,30,M,10.1457458680218
43,30,M,10.1507724467411
44,30,M,10.2287949324638
45,30,M,10.4230904581293
46,30,M,10.2674118410773
47,30,M,9.96850742459916
48,30,M,10.1683380038878
49,30,M,10.247796391793
50,30,M,10.1945382303127
51,30,M,10.3358169808976
52,30,M,10.5224634503718
53,30,M,10.3238441820172
54,30,M,9.88636842071167
55,30,M,10.4024297438873
56,30,M,9.98337496853439
57,30,M,10.1740595569411
58,30,M,10.1197386510568
59,30,M,10.2582778743537
60,30,M,10.8416755035457
61,30,M,10.1559018258433
62,30,M,10.0441861830759
63,30,M,10.2492579824556
64,30,M,10.0638303297319
65,30,M,10.1338816740418
66,30,M,10.3406914117885
67,30,M,9.92598545699998
68,30,M,10.3008691115597
69,30,M,10.0739076571371
70,30,M,10.3232702231659
71,30,M,10.2334338176904
72,30,M,10.3354982786637
73,30,M,10.0937576162142
74,30,M,10.6662053145296
75,30,M,10.3398942703322
76,30,M,10.1065878205731
77,30,M,10.0087288177405
78,30,M,10.1612471781476
79,30,M,10.10817844349
80,30,M,10.0857144556202
81,30,M,10.3888645384869
82,30,M,10.1154897710005
83,30,M,10.3956685282328
84,30,M,10.3205490403662
85,30,M,10.0928644451048
86,30,M,10.0844832731045
87,30,M,10.1056091375898
88,30,M,10.1826077008631
89,30,M,10.1076151271212
90,30,M,10.2458946997933
91,30,M,10.1615666466083
92,30,M,10.0521848723767
93,30,M,10.0679178038363
94,30,M,10.1802644927428
95,30,M,10.2086803811932
96,30,M,10.2449430060937
97,30,M,10.3870838522809
98,30,M,9.97125122036774
99,30,M,10.4613270648141
100,30,M,9.95335513071423
1,31,M,10.4412910433978
2,31,M,9.97876548212671
3,31,M,10.0636899168135
4,31,M,10.0470598660898
5,31,M,10.3420969552215
6,31,M,9.95879071450933
7,31,M,10.1868039483203
8,31,M,9.79551723389807
9,31,M,10.3546211463486
10,31,M,10.2536606221616
11,31,M,10.0886411289783
12,31,M,10.4196282830375
13,31,M,10.0024405249364
14,31,M,10.4802450858483
15,31,M,9.73658081409228
16,31,M,10.0962129238395
17,31,M,9.98723671848091
18,31,M,10.2049232034187
19,31,M,9.95075190526646
20,31,M,10.0111778555106
21,31,M,9.81221145689508
22,31,M,9.89757533617939
23,31,M,9.92241505043196
24,31,M,10.0715009555189
25,31,M,9.94782173418524
26,31,M,10.048310898214
27,31,M,9.92937291536394
28,31,M,9.84191533594783
29,31,M,9.83050852755569
30,31,M,10.3534775196953
31,31,M,9.92194704742099
32,31,M,9.75452845815396
33,31,M,10.2183063872675
34,31,M,9.86593030918693
35,31,M,10.1384188403123
36,31,M,9.96799225874148
37,31,M,10.6081680403066
38,31,M,9.86815932738242
39,31,M,9.94034427278533
40,31,M,9.83273157686115
41,31,M,10.132758257907
42,31,M,9.71530560552658
43,31,M,10.0279068398107
44,31,M,10.3662199348243
45,31,M,10.0107997136348
46,31,M,9.85633781932849
47,31,M,10.3101098644298
48,31,M,9.91715618505597
49,31,M,9.88114937642321
50,31,M,10.1017607273536
51,31,M,9.67913616775244
52,31,M,9.96664107224261
53,31,M,10.0461402292202
54,31,M,10.05433333084
55,31,M,9.81565434113372
56,31,M,10.2972062683464
57,31,M,10.0128501555654
58,31,M,10.1590562691495
59,31,M,10.0313095257935
60,31,M,9.99458888646469
61,31,M,9.96887086960402
62,31,M,9.9343859067203
63,31,M,10.0868069654306
64,31,M,9.73179004258796
65,31,M,9.985521786665
66,31,M,10.2273571131953
67,31,M,10.0702355657556
68,31,M,10.3590964405013
69,31,M,10.0420131968989
70,31,M,9.98705471607121
71,31,M,9.97347686103934
72,31,M,9.97211008403888
73,31,M,10.4830135335289
74,31,M,9.85067086854259
75,31,M,9.98177904928484
76,31,M,10.230875745017
77,31,M,10.0785971229095
78,31,M,9.98162207538857
79,31,M,10.1915286765231
80,31,M,10.162391311347
81,31,M,9.87301905190307
82,31,M,9.96795453351422
83,31,M,10.1294505842658
84,31,M,9.78505938667437
85,31,M,10.0464611983847
86,31,M,9.87577763352059
87,31,M,10.2271076741629
88,31,M,10.0944502683066
89,31,M,10.4014954081304
90,31,M,10.0032358386007
91,31,M,9.90323974223604
92,31,M,9.94258733810792
93,31,M,10.2114108842225
94,31,M,9.89574179444958
95,31,M,10.1454378339591
96,31,M,9.99658730326324
97,31,M,9.91895022299572
98,31,M,9.69304691736788
99,31,M,10.0403344888205
100,31,M,10.0039871773464
1,32,M,9.84227401867793
2,32,M,9.76226888401212
3,32,M,9.62558723462484
4,32,M,9.86261846265607
5,32,M,9.86044300463695
6,32,M,9.90414539380384
7,32,M,9.89962722403233
8,32,M,9.5031407823622
9,32,M,10.0672404028565
10,32,M,9.78789143414188
11,32,M,9.83561372439692
12,32,M,9.96493813691955
13,32,M,9.70439447645822
14,32,M,9.88737903009367
15,32,M,9.84393914941871
16,32,M,9.82052866476544
17,32,M,10.0357106722304
18,32,M,9.85543667090177
19,32,M,9.81435115305776
20,32,M,9.75427362507235
21,32,M,10.0810731864259
22,32,M,9.96755672787788
23,32,M,9.78554487480722
24,32,M,9.8083950485315
25,32,M,9.72253304804715
26,32,M,9.70115167241899
27,32,M,9.48909982817104
28,32,M,9.59626254367563
29,32,M,9.70466944142739
30,32,M,9.72829943020093
31,32,M,9.84476762573152
32,32,M,9.56316860346625
33,32,M,9.67446386154169
34,32,M,9.78809924528215
35,32,M,9.91233375910718
36,32,M,10.0073377388846
37,32,M,9.99806465593536
38,32,M,9.86355317206881
39,32,M,9.84058365684258
40,32,M,9.79720705888109
41,32,M,9.76319732985988
42,32,M,9.91143563039955
43,32,M,9.59124901323042
44,32,M,9.80415677912286
45,32,M,9.82282261232906
46,32,M,9.94281246243974
47,32,M,9.81049367400327
48,32,M,9.98684804297836
49,32,M,9.80404530628776
50,32,M,9.62704156990299
51,32,M,10.0318037316471
52,32,M,9.75081823214825
53,32,M,9.71449647603197
54,32,M,9.7428953826207
55,32,M,9.90449574474015
56,32,M,10.021802574661
57,32,M,9.917057044753
58,32,M,9.8898534504666
59,32,M,9.71225512762791
60,32,M,9.71264350263629
61,32,M,9.6131518174154
62,32,M,9.82827163339693
63,32,M,9.82771304862633
64,32,M,9.7035148125675
65,32,M,9.96046887931905
66,32,M,10.2812211830703
67,32,M,9.87088630387394
68,32,M,9.87248222060038
69,32,M,9.70377864932192
70,32,M,9.93146194276382
71,32,M,10.0711410130825
72,32,M,9.84138301661638
73,32,M,10.106354431289
74,32,M,9.95520924650899
75,32,M,9.87772825250206
76,32,M,9.93155497077926
77,32,M,9.81998664418128
78,32,M,9.8095660668242
79,32,M,9.87981892171685
80,32,M,9.97093794075882
81,32,M,9.7898406722903
82,32,M,10.0081747501748
83,32,M,9.96205788342087
84,32,M,9.6141627760491
85,32,M,9.84015290394538
86,32,M,9.80727076411876
87,32,M,9.82082331624842
88,32,M,9.75396051249344
89,32,M,9.79112737928349
90,32,M,9.87616205840475
91,32,M,9.83031034063074
92,32,M,9.73711965128296
93,32,M,9.90104068260633
94,32,M,9.77522383480648
95,32,M,9.92401741780977
96,32,M,10.0165591634111
97,32,M,9.62976898483389
98,32,M,9.92292895646832
99,32,M,9.61202409565934
100,32,M,9.74663609258774
1,33,M,10.1569531067183
2,33,M,10.1818970429748
3,33,M,10.1115791673265
4,33,M,10.2493207803828
5,33,M,10.0484403494766
6,33,M,9.87716559306623
7,33,M,10.3107089464694
8,33,M,9.79398060238417
9,33,M,10.2281897026242
10,33,M,10.3478094862358
11,33,M,10.0630687283434
12,33,M,10.1546055399866
13,33,M,9.80884537236914
14,33,M,10.078924404832
15,33,M,10.0441203165848
16,33,M,9.93021549779042
17,33,M,10.3808081823797
18,33,M,10.0737158832391
19,33,M,10.0298018829792
20,33,M,9.93032865634527
21,33,M,10.0232906542154
22,33,M,10.1284623707797
23,33,M,10.1482530022757
24,33,M,10.3790894108176
25,33,M,10.0881323165857
26,33,M,9.91690783870713
27,33,M,10.3319586268751
28,33,M,9.98807677108546
29,33,M,9.9228227990746
30,33,M,10.1190733236154
31,33,M,10.0654043857021
32,33,M,9.7853726335598
33,33,M,10.1691946965505
34,33,M,9.94526959158255
35,33,M,10.2118828413456
36,33,M,10.1249963984503
37,33,M,9.98680479435453
38,33,M,10.1103815250903
39,33,M,9.96389421079439
40,33,M,9.87625840262017
41,33,M,10.0678375642071
42,33,M,10.1575149277957
43,33,M,10.1391183073289
44,33,M,10.3572267183144
45,33,M,10.0937352120003
46,33,M,10.0749090796894
47,33,M,9.96173761227901
48,33,M,10.1439801873061
49,33,M,9.81507869713071
50,33,M,9.95613905732552
51,33,M,9.93501170160774
52,33,M,10.4593678604542
53,33,M,10.091000302133
54,33,M,9.95644240802815
55,33,M,9.93583526970239
56,33,M,10.2778575879437
57,33,M,10.4041806754344
58,33,M,10.0988446905095
59,33,M,9.96617442518164
60,33,M,9.96553280203774
61,33,M,10.063286158388
62,33,M,9.9255149666229
63,33,M,9.94920155914158
64,33,M,9.91548382909096
65,33,M,9.9427148947888
66,33,M,10.0454827336321
67,33,M,10.03551087982
68,33,M,10.0787606735098
69,33,M,10.2490432123073
70,33,M,9.92742181148354
71,33,M,10.110879992568
72,33,M,9.95859950146991
73,33,M,10.1212158119426
74,33,M,10.2707445858944
75,33,M,10.024074391838
76,33,M,10.3912073184255
77,33,M,10.0380327786178
78,33,M,10.3441201856914
79,33,M,10.1897910638286
80,33,M,9.96320988661604
81,33,M,10.4401734269725
82,33,M,10.267946057272
83,33,M,9.97716228007511
84,33,M,10.2194242713174
85,33,M,10.0022514690288
86,33,M,9.90671927069135
87,33,M,10.0506302413903
88,33,M,10.1427595880448
89,33,M,10.0899195665425
90,33,M,10.1748118139545
91,33,M,10.312950750089
92,33,M,9.87979607521527
93,33,M,9.97831345907689
94,33,M,9.96001393958666
95,33,M,10.2651474853991
96,33,M,10.0744160794557
97,33,M,10.0173540953754
98,33,M,10.2240288105654
99,33,M,10.1096094072152
100,33,M,9.90479961998942
1,34,M,10.2991640541127
2,34,M,10.3139722680889
3,34,M,10.1296793305787
4,34,M,10.2523524837375
5,34,M,10.1275262724703
6,34,M,10.1611402633937
7,34,M,10.4060842723105
8,34,M,10.0598952728213
9,34,M,10.4271717544889
10,34,M,10.3701377553977
11,34,M,10.1776555087015
12,34,M,10.067432489885
13,34,M,10.2570630282013
14,34,M,10.2501497358375
15,34,M,10.5683134373442
16,34,M,10.4194226410373
17,34,M,10.3982035383759
18,34,M,10.5599537021137
19,34,M,10.0538544977757
20,34,M,10.1982416384763
21,34,M,10.4463678280777
22,34,M,10.1662877674133
23,34,M,10.1852506819814
24,34,M,10.2164329790965
25,34,M,10.1658611038686
26,34,M,10.443335227088
27,34,M,10.4627560005573
28,34,M,10.1861955930468
29,34,M,10.3510366243029
30,34,M,10.3149029179014
31,34,M,10.3775364692052
32,34,M,10.1208140500115
33,34,M,10.0760300384793
34,34,M,10.3091779517886
35,34,M,10.3325718824638
36,34,M,10.0766975155577
37,34,M,10.2233172276076
38,34,M,10.1679500931729
39,34,M,10.4592787465785
40,34,M,10.1188347284587
41,34,M,10.1421901554791
42,34,M,9.89358616954291
43,34,M,10.2514336121043
44,34,M,10.3160829581207
45,34,M,10.4416407702033
46,34,M,10.3676975902883
47,34,M,9.9843789506585
48,34,M,10.311349042203
49,34,M,10.2813719548467
50,34,M,10.04914618557
51,34,M,10.4869681282325
52,34,M,10.2256593530391
53,34,M,10.2269732608114
54,34,M,10.3097865487804
55,34,M,10.2721611230477
56,34,M,10.4455842887536
57,34,M,10.3674364542517
58,34,M,10.152390623032
59,34,M,10.3180459104822
60,34,M,10.3294582704291
61,34,M,10.1137800186193
62,34,M,10.257539925264
63,34,M,10.239707172303
64,34,M,10.2806413933445
65,34,M,10.4379046434861
66,34,M,10.5436198195469
67,34,M,10.4086760855589
68,34,M,10.3250646492108
69,34,M,10.1989934674478
70,34,M,10.421109829393
71,34,M,10.179227108824
72,34,M,10.4224520866389
73,34,M,10.40233298575
74,34,M,10.0918699192994
75,34,M,10.2282082990959
76,34,M,10.2864734482508
77,34,M,10.2945549502981
78,34,M,10.3070946609564
79,34,M,10.2568278140067
80,34,M,10.3560811095809
81,34,M,10.2250408463462
82,34,M,10.3646413365173
83,34,M,10.4601287318863
84,34,M,10.1372551113533
85,34,M,10.3654604089212
86,34,M,10.219153458744
87,34,M,10.1286099010656
88,34,M,10.4020413349218
89,34,M,10.0153669872239
90,34,M,10.3202360448202
91,34,M,10.1725990964262
92,34,M,10.2959054258049
93,34,M,10.2562996563229
94,34,M,10.0717766350728
95,34,M,10.5490420720075
96,34,M,10.3003744273981
97,34,M,10.4975716546072
98,34,M,10.4628550601448
99,34,M,9.98754255012701
100,34,M,10.4771310604764
1,35,M,10.1525871058668
2,35,M,10.2303194596971
3,35,M,10.191344045579
4,35,M,10.6726865387185
5,35,M,10.6808845944102
6,35,M,10.4923162194909
7,35,M,10.4072269625654
8,35,M,10.2640547520356
9,35,M,10.151973953882
10,35,M,10.6597809409394
11,35,M,10.4530545764071
12,35,M,10.1866773319783
13,35,M,10.2839104483695
14,35,M,10.1753208875456
15,35,M,10.231931285956
16,35,M,10.0855962601453
17,35,M,10.0924441228351
18,35,M,10.0730783666507
19,35,M,10.2873504621063
20,35,M,10.2862246371428
21,35,M,10.3886713187619
22,35,M,10.2588423019984
23,35,M,10.2564390742001
24,35,M,10.3624006421535
25,35,M,10.2801834775768
26,35,M,10.3451214329949
27,35,M,10.1920388423275
28,35,M,10.1543399041214
29,35,M,10.3457985612939
30,35,M,10.3115963678165
31,35,M,10.2514996603269
32,35,M,10.1641575752441
33,35,M,10.2394103852204
34,35,M,10.3816857286142
35,35,M,10.3379232672415
36,35,M,10.25334302654
37,35,M,10.111498601152
38,35,M,9.85482572347683
39,35,M,10.3772785186897
40,35,M,9.96254484778337
41,35,M,10.1261834730448
42,35,M,10.1652349735523
43,35,M,10.415928621507
44,35,M,10.6203809338854
45,35,M,10.2763647056987
46,35,M,10.3147880914455
47,35,M,10.2272933897337
48,35,M,10.3319543007476
49,35,M,10.3857441707333
50,35,M,10.3359322037005
51,35,M,10.4925866831936
52,35,M,10.1228604016127
53,35,M,10.3296341489285
54,35,M,10.2877489425237
55,35,M,10.0374137617861
56,35,M,10.2688266435675
57,35,M,10.313456916084
58,35,M,10.4657064924733
59,35,M,10.1840101192443
60,35,M,10.5351370718166
61,35,M,10.41815492618
62,35,M,10.2643691350953
63,35,M,10.1276796723385
64,35,M,10.3728444768542
65,35,M,10.2792277371468
66,35,M,10.1770690822031
67,35,M,10.5122484216326
68,35,M,10.4172996484591
69,35,M,10.1622777288907
70,35,M,10.0177495753276
71,35,M,10.3396168035737
72,35,M,9.95380255338576
73,35,M,10.2335205101822
74,35,M,10.3827213670163
75,35,M,10.2622060361742
76,35,M,10.3728228698905
77,35,M,10.0980541799632
78,35,M,10.2347080947523
79,35,M,10.4396799792355
80,35,M,10.4452067173988
81,35,M,9.88851806337953
82,35,M,10.1960050285344
83,35,M,10.0041685265028
84,35,M,10.1849823623352
85,35,M,10.5831337811852
86,35,M,10.1091416593887
87,35,M,10.1541720517406
88,35,M,10.0223256391207
89,35,M,10.5200242567782
90,35,M,10.1378806344104
91,35,M,10.0372039041354
92,35,M,9.99746186441638
93,35,M,9.98141110261792
94,35,M,9.99079171769221
95,35,M,10.0995977886654
96,35,M,10.5247391316958
97,35,M,10.169702287958
98,35,M,10.153064301694
99,35,M,10.0851381634884
100,35,M,10.4064493006605
1,36,M,10.707441267934
2,36,M,10.467618201578
3,36,M,10.4482332531681
4,36,M,10.6958692551762
5,36,M,10.5930144112219
6,36,M,10.5395187228292
7,36,M,10.8628974869364
8,36,M,10.5584302275552
9,36,M,10.8302077703387
10,36,M,10.4139618325932
11,36,M,10.6071414735412
12,36,M,10.5791557086453
13,36,M,10.7208213857725
14,36,M,10.6044804119519
15,36,M,10.6588414098292
16,36,M,10.4327154774722
17,36,M,10.69102436004
18,36,M,10.5161546298213
19,36,M,10.6175582627896
20,36,M,10.4985233904039
21,36,M,10.6912641387395
22,36,M,10.6453940715778
23,36,M,10.8744554697997
24,36,M,10.4634979071479
25,36,M,10.5615012033375
26,36,M,10.6201879913485
27,36,M,10.6455035998256
28,36,M,10.6095272437619
29,36,M,10.4420850314895
30,36,M,10.7444274140543
31,36,M,10.6289398061583
32,36,M,10.5096018215378
33,36,M,10.5490686381835
34,36,M,10.5054280774444
35,36,M,10.7509768922003
36,36,M,10.5053233978192
37,36,M,10.4874681542861
38,36,M,10.4479462795326
39,36,M,10.4936507555642
40,36,M,10.4611900005662
41,36,M,10.7485450894077
42,36,M,10.6157496590595
43,36,M,10.7650293370158
44,36,M,10.6722574999245
45,36,M,10.7245263468912
46,36,M,10.684044620634
47,36,M,10.5584924459638
48,36,M,10.3966184618626
49,36,M,10.5490692838213
50,36,M,10.5295253551899
51,36,M,10.6107777325969
52,36,M,10.6874659439791
53,36,M,10.6958357939688
54,36,M,10.6094254951432
55,36,M,10.7839496733177
56,36,M,10.6107553663082
57,36,M,10.498891961961
58,36,M,10.7495081493927
59,36,M,10.3095932884214
60,36,M,10.7152381788366
61,36,M,10.5672314831764
62,36,M,10.3311558472256
63,36,M,10.5667230388351
64,36,M,10.3555185946962
65,36,M,10.795121327809
66,36,M,10.6419547480548
67,36,M,10.8916797879776
68,36,M,10.6511053584324
69,36,M,10.7223988846304
70,36,M,10.6363025798314
71,36,M,10.7159535447447
72,36,M,10.4389767799591
73,36,M,10.6979060647252
74,36,M,10.7015032925104
75,36,M,10.505517939819
76,36,M,10.9416312535617
77,36,M,10.4441850309944
78,36,M,10.6010656981784
79,36,M,10.5683538578399
80,36,M,10.8150541541337
81,36,M,10.5201978772529
82,36,M,10.5452137238249
83,36,M,10.5958761908737
84,36,M,10.568971708258
85,36,M,10.7576146877054
86,36,M,10.5907846002409
87,36,M,10.5836844712286
88,36,M,10.5396365707785
89,36,M,10.7934868351995
90,36,M,10.5307716548871
91,36,M,10.4153845186384
92,36,M,10.5734658301235
93,36,M,10.5393160837474
94,36,M,10.5542763563445
95,36,M,10.6705871919422
96,36,M,10.531812126552
97,36,M,10.5865843840585
98,36,M,10.766932158348
99,36,M,10.5660046809837
100,36,M,10.5647466595563
1,37,M,10.6801290062117
2,37,M,10.0574794834022
3,37,M,9.9353802743883
4,37,M,9.96334526117607
5,37,M,10.0320345593417
6,37,M,10.286410762868
7,37,M,9.96155810465452
8,37,M,10.0725519845541
9,37,M,10.1613391036883
10,37,M,10.3374307228985
11,37,M,10.1919906235909
12,37,M,10.3082880391513
13,37,M,9.60688400069194
14,37,M,9.87028722417525
15,37,M,9.80399678668314
16,37,M,10.2830667239846
17,37,M,9.84362396433461
18,37,M,10.0160835382769
19,37,M,10.156732229592
20,37,M,10.0922959359586
21,37,M,10.2933364694002
22,37,M,9.99534058068958
23,37,M,9.62875585979838
24,37,M,9.46181421633231
25,37,M,10.1967753237358
26,37,M,10.8345366306851
27,37,M,10.137486622379
28,37,M,10.1364835042524
29,37,M,9.90920065483433
30,37,M,9.70292961236924
31,37,M,9.89052333071803
32,37,M,9.93009324207581
33,37,M,10.0645821529671
34,37,M,9.84668780797218
35,37,M,10.0089213527392
36,37,M,10.1802249377581
37,37,M,10.131196729339
38,37,M,9.86435905102028
39,37,M,9.58242726125208
40,37,M,10.1922174546477
41,37,M,9.50466230154607
42,37,M,10.2422622602787
43,37,M,9.91883725430835
44,37,M,11.182326206902
45,37,M,9.8629350374391
46,37,M,10.7143221893148
47,37,M,10.1644104676644
48,37,M,9.81067603697326
49,37,M,9.95437867653981
50,37,M,10.0161078370707
51,37,M,10.2950476146612
52,37,M,10.0122160905864
53,37,M,9.81860718042342
54,37,M,9.88385070598645
55,37,M,9.60242513437156
56,37,M,9.93019008191246
57,37,M,9.69363854503056
58,37,M,9.77755065275927
59,37,M,9.56965493463971
60,37,M,10.1155823304745
61,37,M,9.81109330842969
62,37,M,10.4222529589437
63,37,M,10.0737351237998
64,37,M,9.65816630262698
65,37,M,9.92197263489109
66,37,M,9.82659693256926
67,37,M,10.7373653892894
68,37,M,9.76504583588558
69,37,M,9.46455523055766
70,37,M,10.253457008464
71,37,M,9.7251753846232
72,37,M,9.77344507430903
73,37,M,10.3362470270019
74,37,M,10.1442713649321
75,37,M,9.93413370485391
76,37,M,10.6828329564858
77,37,M,10.0544922214158
78,37,M,9.46764172808033
79,37,M,10.1743920010091
80,37,M,9.92168911980009
81,37,M,10.1810328029858
82,37,M,10.2648933070798
83,37,M,9.99821189186307
84,37,M,10.1154665409788
85,37,M,10.2231507864858
86,37,M,10.2458579296999
87,37,M,10.2717385373211
88,37,M,10.2231885146388
89,37,M,10.1082930240133
90,37,M,9.81302382009191
91,37,M,9.90039665576278
92,37,M,9.89277168684129
93,37,M,10.092594936842
94,37,M,10.0667714284227
95,37,M,9.86414112029874
96,37,M,9.77919766448508
97,37,M,9.60562340137848
98,37,M,9.89025629248504
99,37,M,9.90078451953099
100,37,M,9.72980274797859
1,38,M,10.0016588352025
2,38,M,10.2178228630429
3,38,M,10.0486378786913
4,38,M,10.7388219832246
5,38,M,11.439023533156
6,38,M,10.1108455013497
7,38,M,10.7064904541288
8,38,M,9.48458524252221
9,38,M,11.1792066144317
10,38,M,10.0994407366142
11,38,M,10.027509010391
12,38,M,10.5595856109995
13,38,M,10.1385229846782
14,38,M,10.3106475625764
15,38,M,9.9725338290077
16,38,M,9.64497284110268
17,38,M,10.0204223111644
18,38,M,10.7666033886788
19,38,M,10.4669527034821
20,38,M,10.1045394315059
21,38,M,10.4697142228938
22,38,M,9.82919757447748
23,38,M,9.55125166298628
24,38,M,9.89166257513472
25,38,M,9.69066273116668
26,38,M,10.6462300376745
27,38,M,10.3591332270866
28,38,M,9.86989699809892
29,38,M,10.1404197700972
30,38,M,10.2161587345934
31,38,M,9.92959720038554
32,38,M,10.0882258528508
33,38,M,10.6509102419348
34,38,M,9.86906639651423
35,38,M,10.6832308606487
36,38,M,9.90920162822382
37,38,M,10.3867692808564
38,38,M,10.6032185622923
39,38,M,10.5109348628597
40,38,M,10.0582486596483
41,38,M,10.2474399327179
42,38,M,10.268833364898
43,38,M,10.666840871852
44,38,M,10.295678248287
45,38,M,10.1279447862284
46,38,M,10.2437185348152
47,38,M,10.0533668904965
48,38,M,10.3459494092361
49,38,M,10.2858764979791
50,38,M,10.2670784511008
51,38,M,10.3367205901743
52,38,M,10.2145720522273
53,38,M,10.3505543662203
54,38,M,9.77390827217023
55,38,M,10.0700360256459
56,38,M,11.3800158531924
57,38,M,9.87748524897576
58,38,M,10.7345513803448
59,38,M,9.89536931565701
60,38,M,10.0996797359793
61,38,M,10.2791486267377
62,38,M,10.2848689793799
63,38,M,9.80064754246735
64,38,M,10.2932517293735
65,38,M,9.99223702098984
66,38,M,9.74225200089766
67,38,M,10.964710562498
68,38,M,11.0554792408647
69,38,M,10.3072959057935
70,38,M,9.71516400826619
71,38,M,10.5850255494171
72,38,M,10.2616120241648
73,38,M,9.94672943130017
74,38,M,10.5121285645955
75,38,M,10.5581834399987
76,38,M,10.2752549221068
77,38,M,10.4764386778866
78,38,M,10.2462971258657
79,38,M,10.6299881014834
80,38,M,9.99950975559248
81,38,M,10.4615034463944
82,38,M,9.87358684194283
83,38,M,10.2658860396897
84,38,M,10.1290115981013
85,38,M,10.1118557832988
86,38,M,10.1095725671169
87,38,M,9.85938282348482
88,38,M,10.172892531992
89,38,M,9.94608716476387
90,38,M,10.4788427310989
91,38,M,10.1364097154703
